POP	ONSET_SELECTION	END_SELECTION	COEF_SELECTION	NREP	FREQ0	RUN
YRI	300	320	0.025	100	0.96	3834
YRI	300	320	0.025	100	0.97	3835
YRI	300	320	0.025	100	0.98	3836
YRI	300	320	0.025	100	0.99	3837
YRI	300	320	0.025	100	1	3838
YRI	400	420	0.025	100	0	3839
YRI	400	420	0.025	100	0.01	3840
YRI	400	420	0.025	100	0.02	3841
YRI	400	420	0.025	100	0.03	3842
YRI	400	420	0.025	100	0.04	3843
YRI	400	420	0.025	100	0.05	3844
YRI	400	420	0.025	100	0.06	3845
YRI	400	420	0.025	100	0.07	3846
YRI	400	420	0.025	100	0.08	3847
YRI	400	420	0.025	100	0.09	3848
YRI	400	420	0.025	100	0.1	3849
YRI	400	420	0.025	100	0.11	3850
YRI	400	420	0.025	100	0.12	3851
YRI	400	420	0.025	100	0.13	3852
YRI	400	420	0.025	100	0.14	3853
YRI	400	420	0.025	100	0.15	3854
YRI	400	420	0.025	100	0.16	3855
YRI	400	420	0.025	100	0.17	3856
YRI	400	420	0.025	100	0.18	3857
YRI	400	420	0.025	100	0.19	3858
YRI	400	420	0.025	100	0.2	3859
YRI	400	420	0.025	100	0.21	3860
YRI	400	420	0.025	100	0.22	3861
YRI	400	420	0.025	100	0.23	3862
YRI	400	420	0.025	100	0.24	3863
YRI	400	420	0.025	100	0.25	3864
YRI	400	420	0.025	100	0.26	3865
YRI	400	420	0.025	100	0.27	3866
YRI	400	420	0.025	100	0.28	3867
YRI	400	420	0.025	100	0.29	3868
YRI	400	420	0.025	100	0.3	3869
YRI	400	420	0.025	100	0.31	3870
YRI	400	420	0.025	100	0.32	3871
YRI	400	420	0.025	100	0.33	3872
YRI	400	420	0.025	100	0.34	3873
YRI	400	420	0.025	100	0.35	3874
YRI	400	420	0.025	100	0.36	3875
YRI	400	420	0.025	100	0.37	3876
YRI	400	420	0.025	100	0.38	3877
YRI	400	420	0.025	100	0.39	3878
YRI	400	420	0.025	100	0.4	3879
YRI	400	420	0.025	100	0.41	3880
YRI	400	420	0.025	100	0.42	3881
YRI	400	420	0.025	100	0.43	3882
YRI	400	420	0.025	100	0.44	3883
YRI	400	420	0.025	100	0.45	3884
YRI	400	420	0.025	100	0.46	3885
YRI	400	420	0.025	100	0.47	3886
YRI	400	420	0.025	100	0.48	3887
YRI	400	420	0.025	100	0.49	3888
YRI	400	420	0.025	100	0.5	3889
YRI	400	420	0.025	100	0.51	3890
YRI	400	420	0.025	100	0.52	3891
YRI	400	420	0.025	100	0.53	3892
YRI	400	420	0.025	100	0.54	3893
YRI	400	420	0.025	100	0.55	3894
YRI	400	420	0.025	100	0.56	3895
YRI	400	420	0.025	100	0.57	3896
YRI	400	420	0.025	100	0.58	3897
YRI	400	420	0.025	100	0.59	3898
YRI	400	420	0.025	100	0.6	3899
YRI	400	420	0.025	100	0.61	3900
YRI	400	420	0.025	100	0.62	3901
YRI	400	420	0.025	100	0.63	3902
YRI	400	420	0.025	100	0.64	3903
YRI	400	420	0.025	100	0.65	3904
YRI	400	420	0.025	100	0.66	3905
YRI	400	420	0.025	100	0.67	3906
YRI	400	420	0.025	100	0.68	3907
YRI	400	420	0.025	100	0.69	3908
YRI	400	420	0.025	100	0.7	3909
YRI	400	420	0.025	100	0.71	3910
YRI	400	420	0.025	100	0.72	3911
YRI	400	420	0.025	100	0.73	3912
YRI	400	420	0.025	100	0.74	3913
YRI	400	420	0.025	100	0.75	3914
YRI	400	420	0.025	100	0.76	3915
YRI	400	420	0.025	100	0.77	3916
YRI	400	420	0.025	100	0.78	3917
YRI	400	420	0.025	100	0.79	3918
YRI	400	420	0.025	100	0.8	3919
YRI	400	420	0.025	100	0.81	3920
YRI	400	420	0.025	100	0.82	3921
YRI	400	420	0.025	100	0.83	3922
YRI	400	420	0.025	100	0.84	3923
YRI	400	420	0.025	100	0.85	3924
YRI	400	420	0.025	100	0.86	3925
YRI	400	420	0.025	100	0.87	3926
YRI	400	420	0.025	100	0.88	3927
YRI	400	420	0.025	100	0.89	3928
YRI	400	420	0.025	100	0.9	3929
YRI	400	420	0.025	100	0.91	3930
YRI	400	420	0.025	100	0.92	3931
YRI	400	420	0.025	100	0.93	3932
YRI	400	420	0.025	100	0.94	3933
YRI	400	420	0.025	100	0.95	3934
YRI	400	420	0.025	100	0.96	3935
YRI	400	420	0.025	100	0.97	3936
YRI	400	420	0.025	100	0.98	3937
YRI	400	420	0.025	100	0.99	3938
YRI	400	420	0.025	100	1	3939
